index,name,lat,lon,context
132342,Brussels,50.85045,4.34878,"['The', 'gilt-framed', 'chairs', 'were', 'upholstered', 'in', 'pink-and-white-flowered', 'brocade', ',', 'with', 'polished', 'brass', 'tacks', '.', 'The', 'carpet', 'was', 'of', 'thick', 'Brussels', ',', 'pale', 'cream', 'and', 'pink', 'in', 'hue', ',', 'with', 'large', 'blue', 'jardinieres', 'containing', 'flowers', 'woven', 'in', 'as', 'ornaments', '.', 'The']"
132953,Brussels,50.85045,4.34878,"['with', 'the', 'character', 'of', 'the', 'reception-room', 'itself', ',', 'which', 'was', 'a', 'composite', 'of', 'gold-flowered', 'wall-paper', ',', 'blue', 'and', 'cream-colored', 'Brussels', 'carpet', ',', 'heavily', 'gold-framed', 'engravings', 'of', 'reclining', 'nudes', ',', 'and', 'a', 'gilt-framed', 'pier-glass', ',', 'which', 'rose', 'from', 'the', 'floor', 'to']"
133170,Philadelphia,39.95233,-75.16379,"['type', '.', 'She', 'was', 'more', 'or', 'less', 'philosophic', '.', 'She', 'was', 'not', 'in', 'touch', 'with', 'the', 'police', 'here', 'in', 'Philadelphia', ',', 'hence', 'subject', 'to', 'exposure', '.', 'What', 'good', 'would', 'it', 'do', 'to', 'cry', 'out', '?', 'she', 'thought', '.', 'The', 'place']"
136567,Wissahickon,40.01733,-75.20935,"['too', 'expectant', 'of', 'trouble', 'to', 'come', '.', 'She', 'had', 'just', 'written', 'Cowperwood', 'asking', 'for', 'a', 'rendezvous', 'out', 'on', 'the', 'Wissahickon', 'the', 'following', 'afternoon', ',', 'in', 'spite', 'of', 'the', 'detectives', '.', 'She', 'must', 'see', 'him', '.', 'Her', 'father', ',', 'she', 'said']"
138481,Europe,48.69096,9.14062,"['I', 'have', 'on', 'me', 'mind', '.', 'I', 'was', 'thinkin', ""'"", ',', 'perhaps', ',', 'ye', ""'d"", 'like', 'to', 'go', 'to', 'Europe', 'for', 'the', 'time', 'bein', ""'"", 'to', 'study', 'music', '.', 'Ye', ""'re"", 'not', 'quite', 'yourself', 'just', 'at', 'present', '.', 'Ye', ""'re""]"
138570,Europe,48.69096,9.14062,"['to', 'havin', ""'"", 'her', ',', 'I', 'suppose', '?', ""''"", 'At', 'the', 'mention', 'of', 'this', 'idea', 'of', 'a', 'trip', 'of', 'Europe', 'again', ',', 'with', 'Sister', 'Constantia', 'and', 'music', 'thrown', 'in', 'to', 'give', 'it', 'a', 'slightly', 'new', 'form', ',', 'Aileen', 'bridled', ',']"
138705,Europe,48.69096,9.14062,"[',', ""''"", 'she', 'began', ',', 'having', 'softened', 'under', 'his', 'explanation', '.', '``', 'I', 'do', ""n't"", 'want', 'to', 'go', 'to', 'Europe', 'now', '.', 'I', 'do', ""n't"", 'want', 'to', 'leave', 'Philadelphia', '.', 'I', 'know', 'you', 'want', 'me', 'to', 'go', ';', 'but', 'I']"
138714,Philadelphia,39.95233,-75.16379,"['explanation', '.', '``', 'I', 'do', ""n't"", 'want', 'to', 'go', 'to', 'Europe', 'now', '.', 'I', 'do', ""n't"", 'want', 'to', 'leave', 'Philadelphia', '.', 'I', 'know', 'you', 'want', 'me', 'to', 'go', ';', 'but', 'I', ""don't"", 'want', 'to', 'think', 'of', 'going', 'now', '.', 'I']"
139174,Philadelphy,,,"[""'"", 'must', 'be', 'done', '.', 'I', 'do', ""n't"", 'want', 'to', 'be', 'hard', 'on', 'ye', ',', 'but', 'ye', 'must', 'leave', 'Philadelphy', '.', 'Ye', 'ca', ""n't"", 'stay', 'here', '.', 'I', ""can't"", 'permit', 'ye', '.', 'Ye', 'can', 'go', 'to', 'Europe', ',', 'or', 'ye']"
139191,Europe,48.69096,9.14062,"['must', 'leave', 'Philadelphy', '.', 'Ye', 'ca', ""n't"", 'stay', 'here', '.', 'I', ""can't"", 'permit', 'ye', '.', 'Ye', 'can', 'go', 'to', 'Europe', ',', 'or', 'ye', 'can', 'go', 'to', 'yer', 'aunt', ""'s"", 'in', 'New', 'Orleans', ';', 'but', 'ye', 'must', 'go', 'somewhere', '.', 'I']"
139203,New Orleans,30.03593,-90.02561,"['permit', 'ye', '.', 'Ye', 'can', 'go', 'to', 'Europe', ',', 'or', 'ye', 'can', 'go', 'to', 'yer', 'aunt', ""'s"", 'in', 'New', 'Orleans', ';', 'but', 'ye', 'must', 'go', 'somewhere', '.', 'I', 'ca', ""n't"", 'have', 'ye', 'stayin', ""'"", 'here', '--', ""it's"", 'too', 'dangerous', '.']"
139642,Philadelphia,39.95233,-75.16379,"['replied', 'Aileen', ',', 'equally', 'solemnly', ',', 'equally', 'determinedly', '.', '``', 'I', 'wo', ""n't"", 'go', '!', 'I', 'wo', ""n't"", 'leave', 'Philadelphia', '.', ""''"", '``', 'Ye', 'do', ""n't"", 'mane', 'to', 'say', 'ye', 'will', 'deliberately', 'disobey', 'me', 'when', 'I', ""'m"", 'asking', 'ye', 'to']"
140605,Cherry Street,34.58808,-112.04182,"['before', '--', 'and', 'Mamie', ',', 'her', 'twenty-three-year-old', 'daughter', '.', 'They', 'lived', 'in', 'a', 'small', 'two-story', 'brick', 'house', 'in', 'Cherry', 'Street', ',', 'near', 'Fifteenth', '.', 'Mrs.', 'Calligan', 'was', 'not', 'a', 'very', 'good', 'dressmaker', ',', 'not', 'good', 'enough', ',', 'at', 'least', ',']"
140670,Chestnut Street,40.05365,-89.18537,"['and', 'alterations', 'on', 'some', 'of', 'her', 'more', 'important', 'clothing', 'which', 'was', 'made', 'by', 'a', 'very', 'superior', 'modiste', 'in', 'Chestnut', 'Street', '.', 'She', 'visited', 'the', 'house', 'largely', 'because', 'she', 'had', 'gone', 'to', 'school', 'with', 'Mamie', 'at', 'St.', 'Agatha', ""'s"", ',', 'when']"
141305,Tricotrin,,,"['interest', 'in', 'literature', '.', 'Curiously', ',', 'the', 'books', 'Aileen', 'liked', 'she', 'liked', '--', 'Jane', 'Eyre', ',', 'Kenelm', 'Chillingly', ',', 'Tricotrin', ',', 'and', 'A', 'Bow', 'of', 'Orange', 'Ribbon', '.', 'Mamie', 'occasionally', 'recommended', 'to', 'Aileen', 'some', 'latest', 'effusion', 'of', 'this', 'character', ';']"
142224,Europe,48.69096,9.14062,"['had', 'so', 'much', 'to', 'do', 'this', 'fall', ',', 'I', 'just', 'could', ""n't"", '.', 'They', 'wanted', 'me', 'to', 'go', 'to', 'Europe', ';', 'but', 'I', 'did', ""n't"", 'care', 'to', '.', 'Oh', ',', 'dear', '!', ""''"", 'she', 'sighed', ',', 'and', 'in', 'her', 'playing']"
144439,Philadelphia,39.95233,-75.16379,"['.', '``', 'Why', ',', 'how', 'you', 'talk', '!', ""''"", 'she', 'exclaimed', '.', '``', 'You', 'know', 'I', 'wo', ""n't"", 'leave', 'Philadelphia', 'now', '.', 'You', 'certainly', 'do', ""n't"", 'expect', 'me', 'to', 'leave', 'you', '.', ""''"", 'Cowperwood', 'saw', 'it', 'all', 'very', 'clearly', '.']"
145514,West Chester,33.19707,-89.77731,"['eager', 'to', 'have', 'Aileen', 'and', 'Norah', 'accompany', 'them', 'for', 'a', 'fortnight', ""'s"", 'stay', 'at', 'their', 'new', 'home', 'in', 'West', 'Chester', '--', 'a', 'structure', 'concerning', 'the', 'charm', 'of', 'which', 'Aileen', 'had', 'heard', 'much', '.', 'They', 'were', 'exceedingly', 'agreeable', 'people', '--', 'comparatively']"
145581,West Chester,33.19707,-89.77731,"['and', 'invitation', 'of', 'the', 'Steinmetzes', 'was', 'as', 'much', 'a', 'relief', 'to', 'him', 'as', 'it', 'was', 'to', 'Aileen', '.', 'West', 'Chester', 'being', 'forty', 'miles', 'from', 'Philadelphia', ',', 'it', 'was', 'unlikely', 'that', 'Aileen', 'would', 'attempt', 'to', 'meet', 'Cowperwood', 'while', 'there', '.', 'She']"
145586,Philadelphia,39.95233,-75.16379,"['was', 'as', 'much', 'a', 'relief', 'to', 'him', 'as', 'it', 'was', 'to', 'Aileen', '.', 'West', 'Chester', 'being', 'forty', 'miles', 'from', 'Philadelphia', ',', 'it', 'was', 'unlikely', 'that', 'Aileen', 'would', 'attempt', 'to', 'meet', 'Cowperwood', 'while', 'there', '.', 'She', 'wrote', 'Cowperwood', 'of', 'the', 'changed']"
145691,Philadelphia,39.95233,-75.16379,"['not', 'see', 'any', 'way', 'out', 'of', 'his', 'dilemma', ',', 'however', ',', 'unless', 'it', 'was', 'to', 'abandon', 'everything', 'and', 'leave', 'Philadelphia', 'for', 'good', ',', 'which', 'was', 'impossible', '.', 'The', 'only', 'way', 'to', 'guard', 'his', 'future', 'and', 'retain', 'his', 'financial', 'friends', 'was']"
146214,West Chester,33.19707,-89.77731,"['be', 'needed', 'as', 'a', 'witness', '.', 'Aileen', 'had', 'written', 'him', 'the', 'afternoon', 'before', 'saying', 'she', 'had', 'returned', 'from', 'West', 'Chester', 'and', 'wishing', 'him', 'luck', '.', 'She', 'was', 'so', 'anxious', 'to', 'know', 'what', 'was', 'to', 'become', 'of', 'him', 'that', 'she', 'could']"
146507,Girard Avenue,39.44644,-89.78093,"['.', '``', 'I', ""'ll"", 'be', 'all', 'right', '.', ""''"", 'He', 'ran', 'down', 'the', 'steps', 'and', 'walked', 'out', 'on', 'Girard', 'Avenue', 'to', 'his', 'former', 'car', 'line', ',', 'where', 'he', 'bearded', 'a', 'car', '.', 'He', 'was', 'thinking', 'of', 'Aileen', 'and', 'how', 'keenly']"
146778,Walnut Street,41.5567,-89.59343,"['State', 'House', 'Row', '(', 'since', 'torn', 'down', ')', ',', 'which', 'extended', 'from', 'the', 'rear', 'of', 'the', 'building', 'toward', 'Walnut', 'Street', ',', 'were', 'located', 'the', 'offices', 'of', 'the', 'mayor', ',', 'the', 'chief', 'of', 'police', ',', 'the', 'city', 'treasurer', ',', 'the', 'chambers']"
147693,Massachusetts,42.36565,-71.10832,"['judge', ""'s"", 'thumb', 'and', 'nose', '.', '``', 'Your', 'honor', ',', 'in', 'the', 'thirty-second', 'volume', 'of', 'the', 'Revised', 'Reports', 'of', 'Massachusetts', ',', 'page', 'so', 'and', 'so', ',', 'line', 'so', 'and', 'so', ',', 'in', 'Arundel', 'versus', 'Bannerman', ',', 'you', 'will', 'find', ',']"
147706,Arundel,43.38259,-70.47783,"['volume', 'of', 'the', 'Revised', 'Reports', 'of', 'Massachusetts', ',', 'page', 'so', 'and', 'so', ',', 'line', 'so', 'and', 'so', ',', 'in', 'Arundel', 'versus', 'Bannerman', ',', 'you', 'will', 'find', ',', 'etc', '.', ""''"", 'How', 'often', 'have', 'you', 'heard', 'that', 'in', 'a', 'court', 'of']"
149939,Philadelphia,39.95233,-75.16379,"['away', 'the', 'various', 'minor', 'motions', 'pending', ',', 'he', 'ordered', 'his', 'clerk', 'to', 'call', 'the', 'case', 'of', 'the', 'City', 'of', 'Philadelphia', 'versus', 'Frank', 'A.', 'Cowperwood', ',', 'which', 'was', 'done', 'in', 'a', 'clear', 'voice', '.', 'Both', 'Dennis', 'Shannon', ',', 'the', 'new', 'district']"
149997,Pennsylvania,30.87324,-88.0475,"['Shannon', 'and', 'Strobik', ',', 'who', 'had', 'now', 'come', 'in', 'and', 'was', 'standing', 'as', 'the', 'representative', 'of', 'the', 'State', 'of', 'Pennsylvania', '--', 'the', 'complainant', '--', 'had', 'seated', 'themselves', 'at', 'the', 'long', 'table', 'inside', 'the', 'railing', 'which', 'inclosed', 'the', 'space', 'before', 'the']"
150583,Shannon,52.70389,-8.86417,"[""'s"", 'trying', 'to', 'assist', 'himself', 'by', 'reasonable', 'means', 'to', 'weather', 'a', 'financial', 'storm', 'or', '(', 'looking', 'at', 'it', 'from', 'Shannon', ""'s"", 'point', 'of', 'view', ')', 'having', 'any', 'sympathy', 'with', 'such', 'means', ',', 'if', 'they', 'bore', 'about', 'them', 'the', 'least', 'suspicion']"
152297,Shannon,52.70389,-8.86417,"['the', 'custom', '.', 'He', 'went', 'on', 'to', 'describe', ',', 'under', 'steady', 'promptings', 'and', 'questions', 'from', 'the', 'incisive', 'mind', 'of', 'Shannon', ',', 'just', 'what', 'the', 'nature', 'of', 'this', 'first', 'conversation', 'was', '--', 'he', 'remembered', 'it', 'fairly', 'well', ';', 'how', 'Mr.', 'Cowperwood']"
154199,Stener,61.31999,11.80265,"['exactly', '?', 'What', 'were', 'his', 'exact', 'words', '?', ""''"", 'Shannon', 'demanded', ',', 'emphatically', ',', 'pointing', 'a', 'forceful', 'forefinger', 'at', 'Stener', 'in', 'order', 'to', 'key', 'him', 'up', 'to', 'a', 'clear', 'memory', 'of', 'what', 'had', 'transpired', '.', '``', 'Well', ',', 'as', 'near']"
154433,Stener,61.31999,11.80265,"['did', 'not', 'dare', 'to', '.', 'Cowperwood', 'fearing', 'the', 'force', 'of', 'such', 'testimony', 'and', 'regretting', 'it', ',', 'still', 'looked', 'at', 'Stener', ',', 'pityingly', '.', 'The', 'feebleness', 'of', 'the', 'man', ';', 'the', 'weakness', 'of', 'the', 'man', ';', 'the', 'pass', 'to', 'which', 'his']"
156860,Cowperwood,,,"['that', '.', 'Steger', 'followed', ',', 'and', 'did', 'his', 'best', 'to', 'render', 'the', 'favorable', 'points', 'made', 'by', 'Mr.', 'Davison', 'in', 'Cowperwood', ""'s"", 'behalf', 'perfectly', 'clear', 'to', 'the', 'jury', 'by', 'having', 'him', 'repeat', 'them', '.', 'Shannon', 'objected', ',', 'of', 'course', ',', 'but']"
157155,Shannon,52.70389,-8.86417,"['too', 'eager', 'to', 'seize', 'upon', '.', 'And', 'they', 'had', 'seized', 'upon', 'them', '.', '(', 'It', 'was', 'not', 'possible', 'for', 'Shannon', 'to', 'discover', 'at', 'this', 'period', 'how', 'subtly', 'he', 'had', 'organized', 'his', 'street-car', 'companies', 'so', 'that', 'he', 'could', 'have', '``', 'shaken']"
158182,Third Street,-33.57917,151.30833,"['Uncertain', 'what', 'he', 'would', 'do', ',', 'juror', 'No', '.', '7', ',', 'J.', 'J.', 'Bridges', ',', 'a', 'broker', 'in', 'Third', 'Street', ',', 'small', ',', 'practical', ',', 'narrow', ',', 'thought', 'Cowperwood', 'was', 'shrewd', 'and', 'guilty', 'and', 'deserved', 'to', 'be', 'punished', '.', 'He']"
158480,Third Street,-33.57917,151.30833,"[',', 'Mr.', 'Frank', 'Algernon', 'Cowperwood', ',', 'a', 'well-known', 'banker', 'and', 'financier', 'of', 'this', 'city', ',', 'doing', 'business', 'in', 'Third', 'Street', ',', 'is', 'charged', 'by', 'the', 'State', 'of', 'Pennsylvania', ',', 'represented', 'by', 'the', 'district', 'attorney', 'of', 'this', 'district', ',', 'with', 'fraudulently']"
158488,Pennsylvania,30.87324,-88.0475,"['banker', 'and', 'financier', 'of', 'this', 'city', ',', 'doing', 'business', 'in', 'Third', 'Street', ',', 'is', 'charged', 'by', 'the', 'State', 'of', 'Pennsylvania', ',', 'represented', 'by', 'the', 'district', 'attorney', 'of', 'this', 'district', ',', 'with', 'fraudulently', 'transferring', 'from', 'the', 'treasury', 'of', 'the', 'city', 'of']"
158509,Philadelphia,39.95233,-75.16379,"['represented', 'by', 'the', 'district', 'attorney', 'of', 'this', 'district', ',', 'with', 'fraudulently', 'transferring', 'from', 'the', 'treasury', 'of', 'the', 'city', 'of', 'Philadelphia', 'to', 'his', 'own', 'purse', 'the', 'sum', 'of', 'sixty', 'thousand', 'dollars', ',', 'in', 'the', 'form', 'of', 'a', 'check', 'made', 'out', 'to']"
159375,Chicago,41.85003,-87.65005,"['proceeded', 'boldly', 'and', 'defiantly', 'to', 'outline', 'the', 'entire', 'political', 'situation', 'as', 'it', 'had', 'manifested', 'itself', 'in', 'connection', 'with', 'the', 'Chicago', 'fire', ',', 'the', 'subsequent', 'panic', 'and', 'its', 'political', 'consequences', ',', 'and', 'to', 'picture', 'Cowperwood', 'as', 'the', 'unjustly', 'maligned', 'agent', ',']"
159413,Philadelphia,39.95233,-75.16379,"['agent', ',', 'who', 'before', 'the', 'fire', 'was', 'valuable', 'and', 'honorable', 'enough', 'to', 'suit', 'any', 'of', 'the', 'political', 'leaders', 'of', 'Philadelphia', ',', 'but', 'afterward', ',', 'and', 'when', 'political', 'defeat', 'threatened', ',', 'was', 'picked', 'upon', 'as', 'the', 'most', 'available', 'scapegoat', 'anywhere', 'within']"
160802,Philadelphia,39.95233,-75.16379,"['failures', 'meant', 'one', 'possible', 'failure', '.', 'If', 'Frank', 'A.', 'Cowperwood', 'failed', ',', 'he', 'would', 'fail', 'owing', 'the', 'city', 'of', 'Philadelphia', 'five', 'hundred', 'thousand', 'dollars', ',', 'borrowed', 'from', 'the', 'city', 'treasurer', 'at', 'the', 'very', 'low', 'rate', 'of', 'interest', 'of', 'two', 'and']"
161363,Stener,61.31999,11.80265,"['the', 'Republican', 'party', 'leaders', ',', 'once', 'they', 'discovered', 'what', 'the', 'situation', 'was', ',', 'to', 'find', 'some', 'one', 'outside', 'of', 'Stener', ',', 'the', 'party', 'treasurer', ',', 'upon', 'whom', 'they', 'could', 'blame', 'the', 'shortage', 'in', 'the', 'treasury', '.', 'You', 'heard', 'what', 'Mr.']"
161751,Shannon,52.70389,-8.86417,"['the', 'people', 'who', 'were', 'most', 'anxious', 'to', 'see', 'Mr.', 'Cowperwood', 'convicted', '.', ""''"", 'Steger', 'paused', 'and', 'looked', 'significantly', 'at', 'Shannon', '.', '``', 'Gentlemen', 'of', 'the', 'jury', '[', 'he', 'finally', 'concluded', ',', 'quietly', 'and', 'earnestly', ']', ',', 'you', 'are', 'going', 'to']"
161901,Pennsylvania,30.87324,-88.0475,"['anything', 'else', ',', 'so', 'long', 'as', 'they', 'are', 'let', 'off', 'scot-free', '.', 'They', 'do', ""n't"", 'want', 'the', 'Republicans', 'of', 'Pennsylvania', 'to', 'think', 'too', 'ill', 'of', 'the', 'Republican', 'party', 'management', 'and', 'control', 'in', 'this', 'city', '.', 'They', 'want', 'to', 'protect', 'George']"
163136,Philadelphia,39.95233,-75.16379,"['I', ""don't"", 'need', 'to', 'tell', 'you', '.', 'Here', 'are', 'two', 'men', ',', 'one', 'elected', 'treasurer', 'of', 'the', 'city', 'of', 'Philadelphia', ',', 'sworn', 'to', 'guard', 'the', 'interests', 'of', 'the', 'city', 'and', 'to', 'manipulate', 'its', 'finances', 'to', 'the', 'best', 'advantage', ',', 'and']"
163277,Philadelphia,39.95233,-75.16379,"['more', 'vulnerable', 'individual', 'of', 'the', 'two', '--', 'the', 'man', 'in', 'the', 'most', 'dangerous', 'position', ',', 'the', 'city', 'treasurer', 'of', 'Philadelphia', ',', 'no', 'less', '--', 'can', 'no', 'longer', 'reasonably', 'or', ',', 'let', 'us', 'say', ',', 'courageously', ',', 'follow', 'the', 'other', 'fellow']"
164504,Third Street,-33.57917,151.30833,"['Cowperwood', 'vast', 'sums', 'of', 'the', 'city', ""'s"", 'money', 'at', 'two', 'per', 'cent', '.', 'when', 'call-rates', 'for', 'money', 'in', 'Third', 'Street', 'were', 'sometimes', 'as', 'high', 'as', 'sixteen', 'and', 'seventeen', 'per', 'cent', '.', 'Do', ""n't"", 'you', 'suppose', 'that', 'Mr.', 'Cowperwood', 'sitting', 'there']"
165371,Philadelphia,39.95233,-75.16379,"[',', 'by', 'open', 'agreement', ',', 'he', 'could', 'not', 'extract', 'another', 'single', 'dollar', 'from', 'the', 'treasury', 'of', 'the', 'city', 'of', 'Philadelphia', '.', 'He', 'knew', 'that', 'if', 'he', 'left', 'the', 'office', 'without', 'this', 'check', 'and', 'sent', 'a', 'boy', 'for', 'it', ',', 'the']"
165583,Philadelphia,39.95233,-75.16379,"[',', 'honorable', 'man', '--', 'that', 'he', 'did', ""n't"", 'steal', ',', 'willfully', 'and', 'knowingly', ',', 'sixty', 'thousand', 'dollars', 'from', 'the', 'Philadelphia', 'city', 'treasury', ';', 'that', 'he', 'had', 'actually', 'bought', 'the', 'certificates', 'he', 'said', 'he', 'had', ',', 'and', 'had', 'intended', 'to', 'put']"
165642,Third Street,-33.57917,151.30833,"['except', 'turn', 'him', 'loose', ',', 'and', 'that', 'speedily', ',', 'so', 'that', 'he', 'can', 'go', 'on', 'back', 'to-day', 'into', 'Third', 'Street', ',', 'and', 'start', 'to', 'straighten', 'out', 'his', 'much-entangled', 'financial', 'affairs', '.', 'It', 'is', 'the', 'only', 'thing', 'for', 'honest', ',', 'conscientious']"
166748,Chestnut Street,40.05365,-89.18537,"['return', '.', 'It', 'was', 'a', 'dreary', ',', 'high-ceiled', ',', 'four-square', 'place', ',', 'with', 'a', 'window', 'looking', 'out', 'into', 'Chestnut', 'Street', ',', 'and', 'a', 'second', 'door', 'leading', 'off', 'into', 'somewhere', '--', 'one', 'had', 'no', 'idea', 'where', '.', 'It', 'was', 'dingy', ',']"
167407,Sargasso Sea,,,"['same', 'instinct', 'magnificently', 'displayed', 'in', 'every', 'other', 'phase', 'of', 'nature', '--', 'in', 'the', 'drifting', 'of', 'sea-wood', 'to', 'the', 'Sargasso', 'Sea', ',', 'in', 'the', 'geometric', 'interrelation', 'of', 'air-bubbles', 'on', 'the', 'surface', 'of', 'still', 'water', ',', 'in', 'the', 'marvelous', 'unreasoned', 'architecture', 'of']"
168647,Cowperwood,,,"['the', 'hearing', 'of', 'a', 'motion', 'by', 'the', 'State', 'Supreme', 'Court', 'for', 'a', 'new', 'trial', '.', 'The', 'Judge', 'looked', 'at', 'Cowperwood', 'very', 'curiously', 'as', 'Steger', 'made', 'this', 'request', 'in', 'proper', 'form', ',', 'and', 'owing', 'to', 'the', 'importance', 'of', 'the', 'case', 'and']"
168742,Moyamensing Prison,,,"['five', 'days', 'at', 'least', '--', 'possibly', 'longer', '.', 'The', 'jail', 'in', 'question', ',', 'which', 'was', 'known', 'locally', 'as', 'Moyamensing', 'Prison', ',', 'was', 'located', 'at', 'Tenth', 'and', 'Reed', 'Streets', ',', 'and', 'from', 'an', 'architectural', 'and', 'artistic', 'point', 'of', 'view', 'was', 'not']"
170907,Passayunk Avenue,,,"['sheriff', ""'s"", 'rented', 'bedroom', '.', 'He', 'got', 'up', 'and', 'looked', 'out', 'the', 'window', '.', 'The', 'ground', 'outside', 'and', 'Passayunk', 'Avenue', 'were', 'white', 'with', 'snow', '.', 'Some', 'wagons', 'were', 'silently', 'lumbering', 'by', '.', 'A', 'few', 'Philadelphians', 'were', 'visible', 'here', 'and', 'there']"
